dms_orig,dms_dest,wgt_dist
487,402,736
487,409,687
487,411,2608
487,419,2619
487,421,1918
487,422,1684
487,423,1946
487,429,1821
487,441,2277
487,451,1426
487,452,1327
487,459,1406
487,460,1455
487,471,910
487,472,1120
487,473,1302
487,479,1222
487,481,242
487,482,454
487,483,140
487,484,462
487,485,684
487,486,350
487,487,30
487,488,175
487,489,485
487,491,1516
487,499,1408
487,500,2210
487,511,1687
487,512,1726
487,513,1724
487,519,1648
487,531,2702
487,532,2658
487,539,2682
487,540,1649
487,551,1430
487,559,1518
487,560,1521
488,011,922
488,012,708
488,019,942
488,020,4190
488,041,970
488,042,915
488,049,1116
488,050,632
488,061,1390
488,062,1810
488,063,1275
488,064,1743
488,065,1599
488,069,1731
488,081,1079
488,089,1112
488,091,1972
488,092,1919
488,099,1986
488,101,1719
488,109,1741
488,111,1626
488,121,1081
488,122,1377
488,123,1182
488,124,1172
488,129,1105
488,131,1072
488,132,1142
488,139,1160
488,160,1903
488,171,1229
488,172,973
488,179,1100
488,181,1198
488,182,1158
488,183,1271
488,189,1162
488,190,1138
488,201,798
488,202,648
488,209,797
488,211,1243
488,212,1117
488,219,1133
488,221,508
488,222,370
488,223,596
488,229,451
488,230,2347
488,241,1708
488,242,1639
488,249,1634
488,251,2063
488,259,2053
488,261,1429
488,262,1402
488,269,1459
488,271,1312
488,279,1418
488,280,756
488,291,859
488,292,916
488,299,859
488,300,2083
488,311,950
488,319,1102
488,321,1418
488,329,1622
488,331,2108
488,339,2074
488,341,1839
488,342,1768
488,350,830
488,361,1925
488,362,1625
488,363,1863
488,364,1690
488,369,1845
488,371,1273
488,372,1343
488,373,1397
488,379,1373
488,380,1665
488,391,1255
488,392,1427
488,393,1354
488,394,1280
488,399,1393
488,401,478
488,402,574
488,409,556
488,411,2187
488,419,2250
488,421,1837
488,422,1554
488,423,1789
488,429,1695
488,441,2022
488,451,1280
488,452,1231
488,459,1290
488,460,1355
488,471,729
488,472,975
488,473,1159
488,479,1061
488,481,80
488,482,320
488,483,152
488,484,283
488,485,530
488,486,221
488,487,159
488,488,19
488,489,340
488,491,1357
488,499,1254
488,500,2111
488,511,1543
488,512,1621
488,513,1629
488,519,1519
488,531,2343
488,532,2120
488,539,2484
488,540,1527
488,551,1323
488,559,1376
488,560,1416
489,011,1078
489,012,893
489,019,1059
489,020,3694
489,041,1063
489,042,971
489,049,1108
489,050,625
489,061,1466
489,062,1823
489,063,1377
489,064,1806
489,065,1639
489,069,1730
489,081,938
489,089,980
489,091,1991
489,092,1923
489,099,2043
489,101,1730
489,109,1669
489,111,1749
489,121,1196
489,122,1525
489,123,1345
489,124,1238
489,129,1276
489,131,1202
489,132,1260
489,139,1274
489,151,3497
489,159,3511
489,160,1699
489,171,1174
489,172,989
489,179,1105
489,181,1184
489,182,1164
489,183,1265
489,189,1188
489,190,1066
489,201,768
489,202,540
489,209,669
489,211,1301
489,212,1158
489,219,1204
489,221,607
489,222,527
489,223,725
489,229,549
489,230,2291
489,241,1668
489,242,1623
489,249,1746
489,251,2013
489,259,2264
489,261,1416
489,262,1354
489,269,1467
489,271,1314
489,279,1449
489,280,822
489,291,829
489,292,933
489,299,858
489,300,1875
489,311,932
489,319,989
489,321,1482
489,329,1770
489,331,2155
489,339,2321
489,341,1795
489,342,1716
489,350,774
489,361,2077
489,362,1633
489,363,1818
489,364,1736
489,369,1898
489,371,1412
489,372,1491
489,373,1545
489,379,1505
489,380,1648
489,391,1282
489,392,1444
489,393,1371
489,394,1327
489,399,1395
489,401,495
489,402,559
489,409,488
489,411,2371
489,419,2295
489,421,1738
489,422,1550
489,423,1993
489,429,1878
489,441,1966
489,451,1314
489,452,1325
489,459,1465
489,460,1313
489,471,833
489,472,1060
489,473,1221
489,479,1164
489,481,329
489,482,483
489,483,505
489,484,308
489,485,641
489,486,401
489,487,476
489,488,344
489,489,162
489,491,1383
489,499,1372
489,500,2140
489,511,1519
489,512,1580
489,513,1574
489,519,1561
489,531,2262
489,532,2358
489,539,2562
489,540,1584
489,551,1285
489,559,1357
489,560,1198
491,011,1851
491,012,1933
491,019,1941
491,020,3023
491,041,695
491,042,815
491,049,811
491,050,1548
491,061,778
491,062,680
491,063,748
491,064,822
491,065,818
491,069,875
491,081,586
491,089,541
491,091,2289
491,092,2296
491,099,2347
491,101,2191
491,111,2128
491,121,2274
491,122,2531
491,123,2343
491,124,2334
491,129,2535
491,131,1922
491,132,2156
491,139,2148
491,160,361
491,171,1455
491,172,1416
491,179,1492
491,181,1567
491,182,1679
491,183,1648
491,189,1627
491,190,1246
491,201,1141
491,202,1076
491,209,1127
491,211,1739
491,212,1714
491,219,1819
491,221,1884
491,222,1791
491,223,1945
491,229,1809
491,230,2899
491,241,2142
491,242,2131
491,249,2201
491,251,2489
491,259,2409
491,261,1781
491,262,1665
491,269,1750
491,271,1403
491,279,1438
491,280,1918
491,291,1157
491,292,1411
491,299,1369
491,300,687
491,311,1018
491,319,930
491,321,458
491,329,532
491,331,2459
491,339,2443
491,341,2220
491,342,2186
491,350,786
491,361,2188
491,362,2096
491,363,2225
491,364,2085
491,369,2353
491,371,2074
491,372,2090
491,373,2167
491,379,2208
491,380,1168
491,391,1767
491,392,1844
491,393,1847
491,394,1702
491,399,1797
491,401,1206
491,402,1297
491,409,1335
491,411,903
491,419,934
491,421,2164
491,422,1950
491,423,2146
491,429,2081
491,441,2389
491,451,2161
491,452,2024
491,459,2159
491,460,1049
491,471,1601
491,472,1705
491,473,1867
491,479,1887
491,481,1622
491,482,1652
491,483,1527
491,484,1397
491,485,955
491,486,1628
491,487,1513
491,488,1357
491,489,1484
491,491,24
491,499,176
491,500,2562
491,511,2196
491,512,2402
491,513,2135
491,519,2249
491,531,913
491,532,864
491,539,945
491,540,2030
491,551,1490
491,559,1575
491,560,490
499,011,1768
499,019,1794
499,020,3233
499,041,486
499,042,720
499,049,591
499,050,1401
499,061,567
499,062,833
499,063,729
499,064,918
499,065,887
499,069,837
499,081,561
499,089,552
499,092,2356
499,099,2485
499,111,2180
499,121,2314
499,122,2440
499,123,2261
499,124,2301
499,129,2581
499,131,1939
499,132,2120
499,139,2109
499,160,543
499,171,1496
499,179,1469
499,181,1536
499,182,1679
499,183,1683
499,189,1680
499,190,1317
499,201,1126
499,202,1009
499,209,1034
499,211,1873
499,212,1633
499,219,1779
499,221,1693
499,223,1706
499,229,1715
499,230,2897
499,241,2184
499,242,2206
499,251,2528
499,259,2436
499,261,1823
499,269,1790
499,271,1444
499,279,1464
499,280,1839
499,291,1192
499,292,1416
499,299,1387
499,300,728
499,311,1034
499,319,925
499,321,285
499,329,680
499,331,2492
499,341,2302
499,350,737
499,362,2238
499,363,2285
499,364,2137
499,369,2637
499,371,2070
499,372,2093
499,373,2174
499,379,2265
499,380,1318
499,391,1726
499,392,1851
499,393,1825
499,394,1717
499,399,1833
499,401,1073
499,402,1187
499,409,1293
499,411,1041
499,419,1025
499,421,2236
499,422,1994
499,423,2184
499,429,2184
499,441,2470
499,452,2011
499,459,2191
499,460,1190
499,471,1514
499,472,1703
499,473,1890
499,479,1974
499,481,1349
499,483,1454
499,484,1284
499,485,706
499,486,1553
499,487,1408
499,488,1262
499,489,1427
499,491,171
499,499,64
499,500,2749
499,511,2220
499,512,2289
499,513,2161
499,519,2242
499,531,1051
499,532,982
499,539,1036
499,540,2095
499,551,1579
499,559,1553
499,560,569
500,011,1341
500,012,1406
500,019,1301
500,020,4908
500,041,2791
500,042,2744
500,049,2627
500,050,1532
500,061,3093
500,062,3086
500,063,3172
500,064,3200
500,065,3261
500,069,3092
500,081,2077
500,089,2260
500,091,219
500,092,266
500,099,244
500,101,449
500,109,485
500,111,581
500,121,1260
500,122,1468
500,123,1382
500,124,1431
500,129,1515
500,131,1209
500,132,1132
500,139,1254
500,151,5029
500,159,5093
500,160,2751
500,171,985
500,172,1124
500,179,1108
500,181,936
500,182,924
500,183,841
500,189,983
500,190,1297
500,201,1399
500,202,1665
500,209,1646
500,211,913
500,212,1010
500,219,1089
500,221,1660
500,222,1784
500,223,1641
500,229,1658
500,230,275
500,241,542
500,242,556
500,249,595
500,251,202
500,259,184
500,261,793
500,262,935
500,269,976
500,271,1411
500,279,1594
500,280,1514
500,291,1406
500,292,1171
500,299,1335
500,300,2763
500,311,1431
500,319,1538
500,321,2888
500,329,3009
500,331,151
500,339,106
500,341,305
500,342,430
500,350,2401
500,361,140
500,362,481
500,363,251
500,364,400
500,369,292
500,371,929
500,372,839
500,373,841
500,379,924
500,380,1895
500,391,862
500,392,659
500,393,775
500,394,817
500,399,755
500,401,1722
500,402,1627
500,409,1764
500,411,3246
500,419,2898
500,421,402
500,422,677
500,423,363
500,429,506
500,441,234
500,451,1068
500,452,1022
500,459,989
500,460,1855
500,471,1313
500,472,1175
500,473,1038
500,479,1166
500,481,1993
500,482,1857
500,483,2233
500,484,1809
500,485,2485
500,486,1923
500,487,2258
500,488,2134
500,489,2062
500,491,2531
500,499,2752
500,500,37
500,511,688
500,512,652
500,513,594
500,519,730
500,531,3206
500,532,3217
500,539,2886
500,540,848
500,551,1068
500,559,1223
500,560,2285
511,011,733
511,012,858
511,019,707
511,020,4697
511,041,2276
511,042,2507
511,049,2292
511,050,1045
511,061,2607
511,062,2844
511,063,2946
511,064,2884
511,065,2749
511,069,2679
511,081,1707
511,089,1877
511,091,475
511,092,433
511,099,500
511,101,231
511,109,219
511,111,160
511,121,629
511,122,977
511,123,766
511,124,797
511,129,894
511,131,612
511,132,513
511,139,654
511,160,2681
511,171,913
511,172,848
511,179,900
511,181,777
511,182,650
511,183,672
511,189,728
511,190,1213
511,201,1140
511,202,1307
511,209,1521
511,211,525
511,212,580
511,219,697
511,221,1056
511,222,1204
511,223,1012
511,229,1096
511,230,814
511,241,178
511,242,146
511,249,247
511,251,587
511,259,564
511,261,661
511,262,815
511,269,895
511,271,1304
511,279,1449
511,280,937
511,291,1115
511,292,878
511,299,1141
511,300,2615
511,311,1295
511,319,1503
511,321,2440
511,329,2579
511,331,630
511,339,616
511,341,370
511,342,331
511,350,1895
511,361,522
511,362,490
511,363,440
511,364,481
511,369,640
511,371,313
511,372,233
511,373,180
511,379,288
511,380,1719
511,391,521
511,392,518
511,393,497
511,394,607
511,399,595
511,401,1301
511,402,1152
511,409,1409
511,411,2954
511,419,2608
511,421,285
511,422,418
511,423,372
511,429,392
511,441,582
511,451,402
511,452,423
511,459,382
511,460,1696
511,471,800
511,472,633
511,473,459
511,479,613
511,481,1419
511,482,1228
511,483,1559
511,484,1286
511,485,1895
511,486,1338
511,487,1682
511,488,1549
511,489,1494
511,491,2182
511,499,2219
511,500,658
511,511,11
511,512,110
511,513,116
511,519,186
511,531,2936
511,532,2913
511,539,3020
511,540,382
511,551,988
511,559,1130
511,560,2040
512,011,741
512,012,918
512,019,800
512,020,4770
512,041,2374
512,042,2516
512,049,2633
512,050,1107
512,061,2685
512,062,2879
512,063,2978
512,064,2955
512,065,3131
512,069,2890
512,081,1755
512,089,1938
512,091,531
512,092,440
512,099,510
512,101,244
512,109,211
512,111,188
512,121,684
512,122,890
512,123,794
512,124,823
512,129,933
512,131,634
512,132,539
512,139,692
512,160,2696
512,171,916
512,172,914
512,179,916
512,181,832
512,182,707
512,183,718
512,189,725
512,190,1254
512,201,1179
512,202,1329
512,209,1573
512,211,600
512,212,650
512,219,762
512,221,1092
512,222,1242
512,223,1035
512,229,1107
512,230,739
512,241,203
512,242,211
512,249,245
512,251,583
512,259,652
512,261,719
512,262,861
512,269,1024
512,271,1323
512,279,1568
512,280,1007
512,291,1144
512,292,942
512,299,1209
512,300,2814
512,311,1306
512,319,1646
512,321,2621
512,329,2616
512,331,669
512,339,705
512,341,360
512,342,305
512,350,1969
512,361,623
512,362,560
512,363,374
512,364,619
512,369,669
512,371,381
512,372,289
512,373,164
512,379,339
512,380,1842
512,391,602
512,392,548
512,393,576
512,394,653
512,399,615
512,401,1361
512,402,1275
512,409,1405
512,411,3008
512,419,2657
512,421,324
512,422,423
512,423,400
512,429,466
512,441,566
512,451,439
512,452,455
512,459,422
512,460,1643
512,471,886
512,472,707
512,473,544
512,479,674
512,481,1501
512,483,1548
512,484,1348
512,485,1987
512,486,1384
512,487,1709
512,488,1552
512,489,1549
512,491,2360
512,500,646
512,511,103
512,512,12
512,513,162
512,519,260
512,531,2997
512,532,2974
512,539,3088
512,540,368
512,551,995
512,559,1208
512,560,2113
513,011,749
513,012,930
513,019,790
513,020,4673
513,041,2324
513,042,2379
513,049,2585
513,050,1087
513,061,2619
513,062,2732
513,063,2993
513,064,2831
513,065,2780
513,069,2975
513,081,1655
513,089,1929
513,091,417
513,092,370
513,099,429
513,101,135
513,109,155
513,111,32
513,121,781
513,122,1063
513,123,865
513,124,903
513,129,1019
513,131,636
513,132,639
513,139,684
513,160,2719
513,171,802
513,172,833
513,179,831
513,181,699
513,182,592
513,183,562
513,189,642
513,190,1113
513,201,1090
513,202,1223
513,209,1395
513,211,501
513,212,585
513,219,655
513,221,1110
513,223,1055
513,229,1130
513,230,822
513,241,70
513,242,48
513,249,147
513,251,512
513,259,480
513,261,577
513,262,686
513,269,809
513,271,1208
513,279,1352
513,280,977
513,291,1067
513,292,839
513,299,1118
513,300,2629
513,311,1200
513,319,1418
513,321,2444
513,329,2501
513,331,570
513,339,644
513,341,256
513,342,251
513,350,2089
513,361,420
513,362,390
513,363,295
513,364,398
513,369,508
513,371,384
513,372,260
513,373,267
513,379,401
513,380,1620
513,391,479
513,392,401
513,393,398
513,394,479
513,399,473
513,401,1315
513,402,1214
513,409,1432
513,411,2880
513,419,2589
513,421,173
513,422,287
513,423,275
513,429,218
513,441,477
513,451,531
513,452,496
513,459,473
513,460,1517
513,471,824
513,472,654
513,473,505
513,479,630
513,481,1504
513,482,1278
513,483,1622
513,484,1332
513,485,1917
513,486,1346
513,487,1735
513,488,1583
513,489,1610
513,491,2122
513,499,2150
513,500,552
513,511,120
513,512,172
513,513,17
513,519,199
513,531,2877
513,532,2839
513,539,3006
513,540,344
513,551,905
513,559,997
513,560,1950
519,011,646
519,012,884
519,019,635
519,020,4627
519,041,2305
519,042,2354
519,049,2435
519,050,959
519,061,2615
519,062,2701
519,063,2820
519,064,2579
519,065,2764
519,069,2797
519,081,1726
519,089,1950
519,091,662
519,092,610
519,099,623
519,101,292
519,109,358
519,111,209
519,121,710
519,122,976
519,123,791
519,124,824
519,129,935
519,131,515
519,132,574
519,139,619
519,160,2660
519,171,823
519,172,890
519,179,922
519,181,758
519,182,665
519,183,652
519,189,701
519,190,1126
519,201,1166
519,202,1350
519,209,1384
519,211,544
519,212,580
519,219,609
519,221,1014
519,222,1099
519,223,988
519,229,1091
519,230,956
519,241,248
519,242,234
519,249,311
519,251,826
519,259,673
519,261,653
519,262,745
519,269,788
519,271,1254
519,279,1376
519,280,828
519,291,1148
519,292,894
519,299,1008
519,300,2582
519,311,1271
519,319,1435
519,321,2364
519,329,2716
519,331,822
519,339,790
519,341,453
519,342,384
519,350,2060
519,361,639
519,362,489
519,363,503
519,364,581
519,369,696
519,371,255
519,372,193
519,373,229
519,379,338
519,380,1644
519,391,533
519,392,540
519,393,466
519,394,545
519,399,550
519,401,1336
519,402,1206
519,409,1399
519,411,2603
519,419,2583
519,421,377
519,422,387
519,423,460
519,429,396
519,441,698
519,451,479
519,452,375
519,459,396
519,460,1559
519,471,776
519,472,649
519,473,377
519,479,513
519,481,1448
519,482,1166
519,483,1505
519,484,1284
519,485,1871
519,486,1305
519,487,1652
519,488,1531
519,489,1561
519,491,2249
519,499,2241
519,500,722
519,511,166
519,512,260
519,513,207
519,519,52
519,531,2911
519,532,2622
519,539,2910
519,540,320
519,551,920
519,559,1029
519,560,2009
531,011,2644
531,012,2768
531,019,2744
531,020,2212
531,041,1511
531,042,1662
531,049,1575
531,050,2335
531,061,1184
531,062,779
531,063,1238
531,064,833
531,065,952
531,069,1038
531,081,1393
531,089,1478
531,091,3021
531,092,2981
531,099,3045
531,101,2882
531,109,2907
531,111,2817
531,121,3074
531,122,3331
531,123,3149
531,124,3163
531,129,3179
531,131,2750
531,132,2955
531,139,2878
531,160,688
531,171,2142
531,172,2179
531,179,2240
531,181,2185
531,182,2330
531,183,2335
531,189,2365
531,190,1871
531,201,1913
531,202,1851
531,209,1976
531,211,2451
531,212,2447
531,219,2571
531,221,2686
531,222,2600
531,223,2753
531,229,2664
531,230,3458
531,241,2836
531,242,2819
531,249,2716
531,251,3115
531,259,3122
531,261,2533
531,262,2339
531,269,2515
531,271,1744
531,279,1726
531,280,2702
531,291,1924
531,292,2158
531,299,2208
531,300,820
531,311,1783
531,319,1722
531,321,1211
531,329,979
531,331,3121
531,339,3099
531,341,2902
531,342,2911
531,350,1638
531,361,2957
531,362,2763
531,363,2937
531,364,2768
531,369,3039
531,371,2898
531,372,2913
531,373,2930
531,379,2935
531,380,1447
531,391,2447
531,392,2476
531,393,2521
531,394,2355
531,399,2540
531,401,2035
531,402,2070
531,409,1993
531,411,198
531,419,382
531,421,2858
531,422,2628
531,423,2837
531,429,2739
531,441,3085
531,451,3009
531,452,2838
531,459,2967
531,460,1416
531,471,2367
531,472,2446
531,473,2660
531,479,2702
531,481,2357
531,482,2531
531,483,2369
531,484,2211
531,485,1784
531,486,2518
531,487,2690
531,488,2315
531,489,2344
531,491,910
531,499,1066
531,500,3195
531,511,2940
531,512,2998
531,513,2827
531,519,2926
531,531,29
531,532,158
531,539,234
531,540,2722
531,551,2054
531,559,1915
531,560,1189
532,011,2552
532,012,2681
532,019,2632
532,020,2309
532,041,1390
532,042,1545
532,049,1410
532,050,2253
532,061,1056
532,062,643
532,063,1119
532,064,718
532,065,797
532,069,885
532,081,1293
532,089,1364
532,091,3028
532,092,2985
532,101,2894
532,109,2921
532,111,2841
532,121,2989
532,122,3245
532,123,3056
532,124,3076
532,129,3099
532,131,2637
532,132,2864
532,139,2835
532,160,597
532,171,2106
532,172,2077
532,179,2210
532,181,2178
532,182,2302
532,183,2293
532,189,2385
532,190,1950
532,201,2000
532,202,1667
532,209,1844
532,211,2435
532,212,2320
532,219,2473
532,221,2605
532,222,2347
532,223,2681
532,229,2556
532,230,3514
532,241,2886
532,242,2840
532,249,2837
532,251,3139
532,259,3069
532,261,2578
532,262,2363
532,269,2594
532,271,1786
532,279,1789
532,280,2691
532,291,1914
532,292,2063
532,299,2149
532,300,838
532,311,1666
532,319,1630
532,321,1034
532,329,831
532,331,3064
532,339,3105
532,341,2909
532,342,2916
532,350,1447
532,361,2951
532,362,2806
532,363,2943
532,364,2707
532,369,3045
532,371,2790
532,372,2809
532,373,2914
532,379,2724
532,380,1483
532,391,2388
532,392,2486
532,393,2406
532,394,2405
532,399,2554
532,401,1957
532,402,1997
532,409,1996
532,411,62
532,419,251
532,421,2890
532,422,2653
532,423,2833
532,429,2751
532,441,3000
532,451,2921
532,452,2768
532,459,2874
532,460,1517
532,471,2317
532,472,2406
532,473,2680
532,479,2619
532,481,2236
532,482,2442
532,483,2273
532,484,2182
532,485,1752
532,486,2466
532,487,2571
532,488,2112
532,489,2439
